method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0031430	CC: M band	M band	1.98636721640904e-09	1.39045705148633e-07	1.20078138495705e-07	40	2.43022053752431		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0005759	CC: mitochondrial matrix	mitochondrial matrix	1.69788566888606e-08	1.03995497219271e-06	8.98092156437099e-07	114	2.20304985112659		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0042645	CC: mitochondrial nucleoid	mitochondrial nucleoid	2.20570736015326e-08	1.20088511830566e-06	1.03706942547557e-06	42	2.36504578155509		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_negative	CC	GO:0030057	CC: desmosome	desmosome	4.31414267555146e-08	2.11392991102021e-06	1.82556353218072e-06	20	-2.31100516417296		epidermis_epitelio	Epidermis/epitelio
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0036379	CC: myofilament	myofilament	8.45029110079585e-08	3.7642205812636e-06	3.25073399284204e-06	14	2.31229967325501		musculo_sarcomero	Musculo/sarcomero
GSEA	P_OD_vs_P_OL	NES_negative	CC	GO:0005911	CC: cell-cell junction	cell-cell junction	7.72870552199994e-07	3.15588808814997e-05	2.72538563144208e-05	156	-1.94166822551254		epidermis_epitelio	Epidermis/epitelio
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0062023	CC: collagen-containing extracellular matrix	collagen-containing extracellular matrix	2.9873488788268e-06	0.00011260007312501	9.72400201852936e-05	130	1.94629841901147		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_OD_vs_P_OL	NES_negative	CC	GO:0016324	CC: apical plasma membrane	apical plasma membrane	3.32599784293688e-06	0.000116409924502791	0.00010053016036546	128	-1.92924140315872		other	Otros
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0005751	CC: mitochondrial respiratory chain complex IV	mitochondrial respiratory chain complex IV	9.17340242239024e-06	0.000299664479131415	0.000258786510442167	14	2.14592956167361		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	P_OD_vs_P_OL	NES_positive	CC	GO:0030016	CC: myofibril	myofibril	1.34097800438822e-05	0.000410674513843891	0.000354653393265831	30	2.15247209515042		musculo_sarcomero	Musculo/sarcomero
